n,k,comparisons,swaps
15600,1,49036,34903
15600,1,49077,34970
15600,1,49202,34961
15600,1,49355,35153
15600,1,48550,34476
15600,1,49466,35283
15600,1,49129,34997
15600,1,49470,35322
15600,1,49066,34842
15600,1,49007,34853
15600,1,48843,34684
15600,1,49229,35047
15600,1,49453,35245
15600,1,49248,35073
15600,7800,49550,35514
15600,7800,50328,35987
15600,7800,50471,36143
15600,7800,50805,36272
15600,7800,49209,35212
15600,7800,25381,18067
15600,7800,50974,36521
15600,7800,49734,35580
15600,7800,46762,33329
15600,7800,50109,36033
15600,7800,45020,32037
15600,7800,50124,35875
15600,7800,49395,35127
15600,7800,50189,35871
15600,7800,48850,34797
15600,7800,50556,36130
15600,7800,49559,35380
15600,7800,48921,34979
15600,7800,50487,35948
15600,7800,50742,36302
15600,7800,49703,35635
15600,7800,50678,36243
15600,7800,50173,35867
15600,7800,49908,35716
15600,7800,49429,35370
15600,7800,50905,36409
15600,7800,49416,35355
15600,7800,49728,35692
15600,7800,49302,35290
15600,7800,45539,32530
15600,7800,51280,36816
15600,7800,51032,36520
15600,7800,50133,36021
15600,7800,50582,36154
15600,7800,49624,35506
15600,7800,49781,35734
15600,7800,47964,34256
15600,7800,49402,35269
15600,7800,51400,36795
15600,7800,50706,36302
15600,7800,50282,35937
15600,7800,50005,35659
15600,7800,50071,36057
15600,7800,50831,36506
15600,7800,49725,35520
15600,7800,50624,36196
15600,7800,50154,35907
15600,7800,49850,35806
15600,7800,49706,35698
15600,7800,50367,36014
15600,15600,49534,35710
15600,15600,48572,34875
15600,15600,49987,36030
15600,15600,49692,35825
15600,15600,50050,36023
15600,15600,49922,36012
15600,15600,50056,36019
15600,15600,49857,35862
15600,15600,48960,35208
15600,15600,49693,35868
15600,15600,49368,35465
15600,15600,49692,35663
15600,15600,48689,35046
15600,15600,50083,35950
15600,15600,44770,32104
15600,15600,47702,34257
15600,15600,50098,36150
15600,15600,49540,35689
15600,15600,49805,35878
15600,15600,50090,36179
15600,15600,49225,35361
15600,15600,50283,36218
15600,15600,49765,35752
15600,15600,50104,36037
15600,15600,50253,36151
15600,15600,49794,35855
15600,15600,49469,35544
15600,15600,49316,35246
15600,15600,49661,35816
15600,15600,49993,35975
15600,15600,49997,35965
15600,15600,49391,35595
15600,15600,49910,35965
15600,15600,49734,35805
15600,15600,49532,35768
15600,15600,49975,35978
15600,15600,49708,35742
15600,15600,49884,35926
15600,15600,50169,36213
15600,15600,50441,36318
15600,15600,48507,34725
15600,15600,48758,35057
15600,15600,49660,35733
15600,15600,50210,35967
15600,15600,49894,35938
15600,15600,49747,35852
15600,15600,49586,35660
15600,15600,50541,36387
15600,15600,48635,34920
15600,15600,49209,35360
15700,1,49270,34902
15700,1,44816,31764
15700,1,48930,34691
15700,1,49392,35146
15700,1,49026,34809
15700,1,49744,35378
15700,1,48529,34429
15700,1,44715,31667
15700,1,49552,35228
15700,1,48907,34621
15700,1,49551,35104
15700,1,49773,35442
15700,1,50058,35830
15700,1,49248,34837
15700,1,49201,34929
15700,1,49629,35345
15700,1,49765,35407
15700,1,49409,35089
15700,1,49463,35173
15700,1,49892,35660
15700,1,49621,35349
15700,1,49316,35010
15700,1,49588,35423
15700,1,49569,35302
15700,1,49679,35309
15700,1,49418,35145
15700,1,49494,35124
15700,1,49401,35114
15700,1,49383,35105
15700,1,49526,35196
15700,1,49612,35341
15700,1,49466,35222
15700,1,49244,34970
15700,1,49321,35094
15700,1,49920,35597
15700,1,49230,34901
15700,1,49569,35313
15700,1,49739,35414
15700,1,49846,35486
15700,1,49319,35108
15700,1,49152,34856
15700,1,49253,34975
15700,1,49715,35497
15700,1,49528,35261
15700,1,49575,35349
15700,1,49205,34977
15700,1,49899,35547
15700,1,48662,34471
15700,1,49764,35377
15700,1,49728,35399
15700,7850,49210,35171
15700,7850,50308,36066
15700,7850,49928,35756
15700,7850,50099,36041
15700,7850,50713,36334
15700,7850,50538,36093
15700,7850,51339,36709
15700,7850,50833,36396
15700,7850,51414,36640
15700,7850,50253,36172
15700,7850,50117,35780
15700,7850,49998,35686
15700,7850,50846,36505
15700,7850,50339,35988
15700,7850,51191,36664
15700,7850,50847,36388
15700,7850,50507,36122
15700,7850,50071,35854
15700,7850,49877,35652
15700,7850,45348,32365
15700,7850,50120,36009
15700,7850,47915,34412
15700,7850,50037,35684
15700,7850,50398,36076
15700,7850,49769,35502
15700,7850,50342,36090
15700,7850,51482,36805
15700,7850,51309,36624
15700,7850,50295,35875
15700,7850,45138,32185
15700,7850,49421,35323
15700,7850,51135,36718
15700,7850,50242,36097
15700,7850,49942,35657
15700,7850,50104,35916
15700,7850,47573,34042
15700,7850,51172,36636
15700,7850,50121,36029
15700,7850,51234,36700
15700,7850,50516,36114
15700,7850,51215,36693
15700,7850,50174,35873
15700,7850,47954,34332
15700,7850,49756,35693
15700,7850,49345,35214
15700,7850,50596,36217
15700,7850,50406,35964
15700,7850,50036,35924
15700,7850,50903,36442
15700,7850,49904,35696
15700,15700,49269,35412
15700,15700,50220,36086
15700,15700,48153,34674
15700,15700,49920,35961
15700,15700,48963,35162
15700,15700,49795,35783
15700,15700,50502,36334
15700,15700,49931,36078
15700,15700,50670,36475
15700,15700,50710,36447
15700,15700,50060,36189
15700,15700,49391,35493
15700,15700,49669,35821
15700,15700,49906,35833
15700,15700,50128,36290
15700,15700,50129,36115
15700,15700,49868,36026
15700,15700,49875,35924
15700,15700,50427,36378
15700,15700,49847,35917
15700,15700,45869,32767
15700,15700,49281,35421
15700,15700,49940,35857
15700,15700,49955,36006
15700,15700,50601,36520
15700,15700,50050,36075
15700,15700,50173,36315
15700,15700,50542,36427
15700,15700,48397,34821
15700,15700,44979,32323
15700,15700,49862,35850
15700,15700,50048,35971
15700,15700,50300,36329
15700,15700,49675,35605
15700,15700,50007,36060
15700,15700,49322,35607
15700,15700,50163,36068
15700,15700,50774,36562
15700,15700,49647,35790
15700,15700,50674,36445
15700,15700,50204,36235
15700,15700,47795,34311
15700,15700,50516,36445
15700,15700,50129,35956
15700,15700,50684,36492
15700,15700,49962,35861
15700,15700,50187,36235
15700,15700,50503,36293
15700,15700,50542,36308
15700,15700,50464,36190
15800,1,50065,35606
15800,1,50309,35825
15800,1,49893,35449
15800,1,49522,35094
15800,1,50327,35887
15800,1,50059,35720
15800,1,49679,35292
15800,1,49967,35531
15800,1,48384,34160
15800,1,49819,35366
15800,1,49930,35501
15800,1,49091,34779
15800,1,49865,35436
15800,1,50208,35760
15800,1,50271,35941
15800,1,49504,35111
15800,1,49993,35511
15800,1,49274,34889
15800,1,49790,35399
15800,1,48853,34572
15800,1,49684,35347
15800,1,50046,35724
15800,1,49983,35568
15800,1,49928,35477
15800,1,49786,35432
15800,1,49524,35162
15800,1,50325,35917
15800,1,49461,35008
15800,1,49813,35446
15800,1,48726,34516
15800,1,49907,35581
15800,1,49999,35565
15800,1,49828,35388
15800,1,49797,35368
15800,1,50127,35747
15800,1,49987,35596
15800,1,49080,34790
15800,1,49711,35241
15800,1,49866,35426
15800,1,50158,35654
15800,1,50247,35842
15800,1,49502,35169
15800,1,49865,35516
15800,1,49904,35534
15800,1,50201,35772
15800,1,49874,35465
15800,1,49525,35098
15800,1,49672,35196
15800,1,48524,34308
15800,1,49749,35416
15800,7900,46498,33060
15800,7900,50031,35725
15800,7900,51681,36872
15800,7900,47968,34180
15800,7900,51219,36707
15800,7900,51314,36711
15800,7900,50203,36013
15800,7900,50162,35966
15800,7900,50954,36559
15800,7900,50191,35837
15800,7900,51920,37191
15800,7900,50629,36314
15800,7900,50759,36439
15800,7900,50690,36165
15800,7900,51232,36627
15800,7900,50022,35712
15800,7900,51601,36914
15800,7900,51811,37130
15800,7900,50955,36445
15800,7900,52196,37337
15800,7900,51062,36673
15800,7900,51116,36326
15800,7900,50614,36250
15800,7900,49784,35475
15800,7900,50083,35768
15800,7900,50707,36142
15800,7900,51109,36563
15800,7900,50817,36536
15800,7900,50791,36271
15800,7900,48014,34325
15800,7900,51443,36754
15800,7900,51531,36894
15800,7900,50231,35845
15800,7900,50248,35974
15800,7900,50481,36039
15800,7900,50546,36352
15800,7900,50170,35920
15800,7900,50156,35873
15800,7900,50245,35944
15800,7900,50693,36098
15800,7900,49771,35736
15800,7900,51393,36747
15800,7900,50414,36147
15800,7900,51497,36772
15800,7900,49694,35599
15800,7900,50137,35881
15800,7900,52015,37117
15800,7900,24989,17742
15800,7900,50931,36691
15800,7900,51658,36891
15800,15800,50233,36014
15800,15800,50128,36051
15800,15800,49196,35358
15800,15800,49137,35409
15800,15800,50047,36098
15800,15800,50720,36520
15800,15800,50761,36412
15800,15800,50185,36097
15800,15800,50356,36260
15800,15800,50928,36647
15800,15800,49241,35390
15800,15800,50878,36616
15800,15800,50196,36236
15800,15800,51003,36651
15800,15800,51068,36817
15800,15800,50774,36490
15800,15800,50643,36560
15800,15800,50793,36510
15800,15800,44865,32108
15800,15800,50717,36371
15800,15800,50954,36474
15800,15800,50518,36387
15800,15800,50873,36675
15800,15800,44577,31892
15800,15800,50026,36008
15800,15800,50434,36221
15800,15800,50676,36471
15800,15800,50863,36601
15800,15800,50919,36642
15800,15800,48158,34621
15800,15800,50646,36333
15800,15800,50662,36507
15800,15800,50707,36455
15800,15800,50580,36372
15800,15800,49957,35920
15800,15800,50458,36188
15800,15800,50812,36735
15800,15800,50407,36195
15800,15800,50793,36693
15800,15800,50694,36320
15800,15800,50047,35839
15800,15800,50529,36313
15800,15800,50692,36530
15800,15800,50344,36378
15800,15800,50324,36437
15800,15800,50099,36053
15800,15800,50060,36080
15800,15800,49548,35719
15800,15800,51031,36679
15800,15800,49488,35570
15900,1,50179,35620
15900,1,49577,35109
15900,1,50238,35794
15900,1,50545,36145
15900,1,49869,35286
15900,1,50316,35901
15900,1,50602,36005
15900,1,50110,35584
15900,1,49891,35360
15900,1,50291,35902
15900,1,50232,35707
15900,1,50515,36023
15900,1,50057,35527
15900,1,49438,35007
15900,1,49068,34695
15900,1,50106,35705
15900,1,50128,35646
15900,1,50343,35864
15900,1,50515,36072
15900,1,50277,35703
15900,1,50585,36061
15900,1,50686,36119
15900,1,49832,35237
15900,1,50259,35718
15900,1,50338,35794
15900,1,50278,35802
15900,1,49924,35360
15900,1,50086,35600
15900,1,50116,35649
15900,1,50232,35681
15900,1,50028,35673
15900,1,49233,34937
15900,1,50355,35812
15900,1,48894,34646
15900,1,50318,35778
15900,1,50267,35828
15900,1,50360,35989
15900,1,49767,35321
15900,1,50475,35881
15900,1,49287,35026
15900,1,49944,35437
15900,1,49197,34964
15900,1,50303,35823
15900,1,50074,35596
15900,1,49777,35310
15900,1,50342,35795
15900,1,49857,35340
15900,1,50439,35889
15900,1,50241,35780
15900,1,49739,35198
15900,7950,50861,36386
15900,7950,50935,36489
15900,7950,51884,37089
15900,7950,49955,35683
15900,7950,50118,35804
15900,7950,52091,37096
15900,7950,50241,36028
15900,7950,50973,36481
15900,7950,51158,36655
15900,7950,51989,37158
15900,7950,51657,37081
15900,7950,52010,37143
15900,7950,51472,36757
15900,7950,50196,35973
15900,7950,50888,36486
15900,7950,52252,37297
15900,7950,51119,36623
15900,7950,50212,35938
15900,7950,51845,37189
15900,7950,50953,36397
15900,7950,51038,36656
15900,7950,51908,37257
15900,7950,50103,35846
15900,7950,52387,37430
15900,7950,50415,36022
15900,7950,26050,18560
15900,7950,51975,37172
15900,7950,51674,36749
15900,7950,51928,37224
15900,7950,50482,36067
15900,7950,51183,36751
15900,7950,51121,36577
15900,7950,50635,36316
15900,7950,50580,36170
15900,7950,51898,36953
15900,7950,50363,35936
15900,7950,48255,34480
15900,7950,50591,36223
15900,7950,51948,37136
15900,7950,51389,36731
15900,7950,49732,35448
15900,7950,51918,37082
15900,7950,51707,36954
15900,7950,51461,36963
15900,7950,52315,37322
15900,7950,51059,36571
15900,7950,51476,36863
15900,7950,51558,36902
15900,7950,50432,36162
15900,7950,51834,36972
15900,15900,50746,36472
15900,15900,51375,36958
15900,15900,50748,36524
15900,15900,50728,36507
15900,15900,50916,36485
15900,15900,51204,36909
15900,15900,45121,32301
15900,15900,50653,36408
15900,15900,51209,36824
15900,15900,51453,37005
15900,15900,50980,36605
15900,15900,50004,35819
15900,15900,50782,36625
15900,15900,50576,36555
15900,15900,51011,36753
15900,15900,46648,33452
15900,15900,51095,36850
15900,15900,51156,36876
15900,15900,50833,36632
15900,15900,50945,36697
15900,15900,51098,36796
15900,15900,51505,37064
15900,15900,50596,36500
15900,15900,49839,35752
15900,15900,51009,36713
15900,15900,50915,36652
15900,15900,51045,36627
15900,15900,50018,36026
15900,15900,50572,36429
15900,15900,50875,36699
15900,15900,51124,36777
15900,15900,50524,36360
15900,15900,51053,36863
15900,15900,50508,36420
15900,15900,49895,35694
15900,15900,50953,36795
15900,15900,51048,36631
15900,15900,50432,36369
15900,15900,50156,36191
15900,15900,50746,36586
15900,15900,50729,36544
15900,15900,50076,36121
15900,15900,51139,36624
15900,15900,51210,36879
15900,15900,50985,36762
15900,15900,51012,36677
15900,15900,50208,36035
15900,15900,50886,36619
15900,15900,50968,36677
15900,15900,50648,36577
16000,1,50490,35888
16000,1,50461,35870
16000,1,50554,35970
16000,1,50980,36427
16000,1,49072,34700
16000,1,50654,36165
16000,1,50770,36132
16000,1,50722,36099
16000,1,50274,35672
16000,1,49924,35373
16000,1,50896,36278
16000,1,45966,32668
16000,1,50548,36054
16000,1,50083,35569
16000,1,50091,35482
16000,1,50716,36172
16000,1,50670,36015
16000,1,49471,35225
16000,1,50463,35801
16000,1,50287,35720
16000,1,50447,35995
16000,1,50400,35794
16000,1,49820,35371
16000,1,50651,36123
16000,1,50514,35904
16000,1,50374,35854
16000,1,50702,36097
16000,1,50285,35760
16000,1,50494,35990
16000,1,50442,35905
16000,1,50678,36098
16000,1,50864,36253
16000,1,49684,35123
16000,1,49491,35113
16000,1,50220,35657
16000,1,50790,36130
16000,1,49902,35270
16000,1,49751,35375
16000,1,50610,36092
16000,1,50106,35628
16000,1,50664,36102
16000,1,50609,35977
16000,1,50475,35827
16000,1,50400,35901
16000,1,50488,35871
16000,1,51198,36618
16000,1,50693,36067
16000,1,50659,36057
16000,1,50941,36317
16000,1,50642,35994
16000,8000,51615,37059
16000,8000,51004,36434
16000,8000,50898,36213
16000,8000,50528,36095
16000,8000,51579,36964
16000,8000,51084,36514
16000,8000,50197,35749
16000,8000,52330,37424
16000,8000,51685,37069
16000,8000,50707,36225
16000,8000,52317,37334
16000,8000,51620,36944
16000,8000,51875,37089
16000,8000,50521,36088
16000,8000,52009,37260
16000,8000,51522,36963
16000,8000,50870,36299
16000,8000,51241,36551
16000,8000,51551,36770
16000,8000,51208,36610
16000,8000,51994,37247
16000,8000,50543,36208
16000,8000,49419,35165
16000,8000,52476,37458
16000,8000,51186,36634
16000,8000,51006,36343
16000,8000,51503,36816
16000,8000,50708,36299
16000,8000,51536,36894
16000,8000,52338,37260
16000,8000,51040,36444
16000,8000,52588,37509
16000,8000,51196,36563
16000,8000,52245,37442
16000,8000,51589,36863
16000,8000,50853,36314
16000,8000,51077,36532
16000,8000,52272,37371
16000,8000,51177,36745
16000,8000,51384,36766
16000,8000,51517,36805
16000,8000,52262,37322
16000,8000,51008,36459
16000,8000,51380,36714
16000,8000,50868,36341
16000,8000,50036,35813
16000,8000,52373,37586
16000,8000,51044,36454
16000,8000,51421,36893
16000,8000,51198,36591
16000,16000,51416,36926
16000,16000,51556,37041
16000,16000,50760,36565
16000,16000,50745,36481
16000,16000,51606,37070
16000,16000,51290,36987
16000,16000,50986,36608
16000,16000,50939,36711
16000,16000,51485,37046
16000,16000,50902,36601
16000,16000,51112,36632
16000,16000,51380,37001
16000,16000,49174,35231
16000,16000,51437,37057
16000,16000,51080,36695
16000,16000,46385,33362
16000,16000,50850,36648
16000,16000,51067,36753
16000,16000,50846,36712
16000,16000,51505,37075
16000,16000,51524,36954
16000,16000,51642,37157
16000,16000,51255,36793
16000,16000,51106,36838
16000,16000,50928,36621
16000,16000,50846,36618
16000,16000,50775,36436
16000,16000,50888,36611
16000,16000,51220,36822
16000,16000,51338,37029
16000,16000,51513,37059
16000,16000,50890,36611
16000,16000,50076,36051
16000,16000,50419,36358
16000,16000,50969,36590
16000,16000,51164,36864
16000,16000,51044,36702
16000,16000,50921,36594
16000,16000,51475,37049
16000,16000,50816,36517
16000,16000,50700,36520
16000,16000,50873,36649
16000,16000,51208,36842
16000,16000,51295,36843
16000,16000,51712,37158
16000,16000,51260,36910
16000,16000,51316,36754
16000,16000,48430,34646
16000,16000,51321,37041
16000,16000,46537,33346
16100,1,50748,36232
16100,1,50806,36091
16100,1,51104,36381
16100,1,51041,36340
16100,1,50951,36309
16100,1,50632,36081
16100,1,51216,36519
16100,1,51043,36463
16100,1,50172,35664
16100,1,50754,36033
16100,1,51087,36322
16100,1,50898,36285
16100,1,51026,36238
16100,1,51258,36520
16100,1,50742,36141
16100,1,51017,36401
16100,1,50767,36049
16100,1,51040,36392
16100,1,50762,36031
16100,1,50964,36338
16100,1,51025,36280
16100,1,50404,35690
16100,1,50097,35400
16100,1,50370,35767
16100,1,50812,36166
16100,1,45133,31826
16100,1,50704,36075
16100,1,49677,35163
16100,1,51173,36558
16100,1,50342,35670
16100,1,50876,36254
16100,1,51072,36384
16100,1,50551,35950
16100,1,51029,36418
16100,1,49799,35244
16100,1,50942,36191
16100,1,50453,35769
16100,1,50705,35966
16100,1,50810,36162
16100,1,50635,35920
16100,1,51092,36405
16100,1,50273,35659
16100,1,50777,36124
16100,1,50496,35989
16100,1,50964,36400
16100,1,51224,36562
16100,1,50671,35985
16100,1,50193,35668
16100,1,50969,36151
16100,1,50849,36173
16100,8050,51062,36502
16100,8050,52858,37802
16100,8050,51135,36485
16100,8050,50950,36257
16100,8050,51221,36585
16100,8050,51563,37031
16100,8050,51391,36727
16100,8050,51423,36774
16100,8050,52176,37298
16100,8050,51543,36903
16100,8050,51275,36664
16100,8050,51019,36539
16100,8050,51848,37131
16100,8050,52051,37368
16100,8050,52265,37523
16100,8050,52260,37323
16100,8050,52999,37876
16100,8050,52263,37534
16100,8050,51996,37170
16100,8050,51803,37216
16100,8050,50216,35722
16100,8050,51218,36774
16100,8050,51048,36505
16100,8050,52174,37183
16100,8050,52550,37515
16100,8050,51206,36606
16100,8050,51343,36807
16100,8050,52483,37541
16100,8050,51221,36566
16100,8050,51397,36618
16100,8050,51967,37159
16100,8050,51202,36597
16100,8050,50795,36447
16100,8050,50984,36513
16100,8050,52751,37747
16100,8050,51843,37022
16100,8050,51342,36725
16100,8050,51237,36650
16100,8050,51427,36645
16100,8050,51206,36728
16100,8050,49668,35351
16100,8050,51069,36348
16100,8050,51223,36677
16100,8050,51076,36518
16100,8050,52219,37200
16100,8050,52386,37393
16100,8050,50669,36224
16100,8050,52774,37763
16100,8050,51350,36836
16100,8050,51786,37033
16100,16100,51500,37033
16100,16100,51089,36758
16100,16100,50496,36235
