n,k,comparisons,swaps
44300,44300,93622,44308
44300,44300,48242,44309
44300,44300,84849,44311
44300,44300,119363,44308
44300,44300,75774,44310
44300,44300,118311,44309
44300,44300,143138,44321
44400,1,52862,8498
44400,1,137060,92714
44400,1,46651,2281
44400,1,111205,66841
44400,1,46819,2435
44400,1,97987,53611
44400,1,108910,64537
44400,1,108165,63801
44400,1,49240,4867
44400,1,49105,4736
44400,1,72518,28133
44400,1,97968,53601
44400,1,86291,41930
44400,1,62458,18085
44400,1,120956,76607
44400,1,64748,20375
44400,1,68596,24223
44400,1,54706,10336
44400,1,128523,84159
44400,1,115258,70897
44400,1,66987,22599
44400,1,68641,24259
44400,1,63944,19560
44400,1,69964,25591
44400,1,107526,63172
44400,1,78456,34081
44400,1,53289,8916
44400,1,207843,163494
44400,1,98827,54460
44400,1,67169,22818
44400,1,78032,33659
44400,1,98849,54488
44400,1,79755,35373
44400,1,49825,5444
44400,1,79527,35145
44400,1,102216,57862
44400,1,77590,33221
44400,1,69933,25545
44400,1,115148,70784
44400,1,96510,52129
44400,1,68069,23709
44400,1,46364,1980
44400,1,67739,23357
44400,1,71265,26902
44400,1,118134,73770
44400,1,112677,68307
44400,1,71021,26643
44400,1,57901,13528
44400,1,85974,41616
44400,1,58506,14152
44400,22200,217257,129379
44400,22200,131294,51070
44400,22200,291501,115755
44400,22200,153039,88950
44400,22200,104582,62809
44400,22200,185656,92227
44400,22200,132099,36882
44400,22200,111045,42262
44400,22200,209178,112936
44400,22200,96467,46258
44400,22200,162715,46731
44400,22200,104021,42608
44400,22200,176288,84766
44400,22200,134404,73764
44400,22200,112707,84198
44400,22200,144542,52415
44400,22200,154958,62550
44400,22200,153714,71089
44400,22200,112368,55280
44400,22200,139067,52051
44400,22200,248719,140012
44400,22200,83740,39021
44400,22200,77668,50231
44400,22200,172122,92347
44400,22200,137453,73834
44400,22200,180368,106255
44400,22200,121192,64963
44400,22200,192850,72236
44400,22200,110501,51752
44400,22200,129525,46149
44400,22200,147275,90073
44400,22200,186377,90901
44400,22200,185313,78477
44400,22200,195488,125750
44400,22200,151083,52774
44400,22200,109222,81167
44400,22200,205332,132347
44400,22200,250612,139097
44400,22200,186374,106418
44400,22200,208972,114856
44400,22200,155779,80477
44400,22200,120314,48106
44400,22200,170450,108810
44400,22200,128739,83951
44400,22200,97438,40249
44400,22200,147570,60236
44400,22200,124947,39455
44400,22200,203624,82307
44400,22200,139346,49302
44400,22200,138194,65769
44400,44400,73133,44406
44400,44400,180413,44412
44400,44400,109558,44413
44400,44400,170210,44414
44400,44400,61766,44409
44400,44400,140357,44411
44400,44400,70832,44410
44400,44400,131649,44413
44400,44400,205372,44416
44400,44400,133726,44420
44400,44400,143675,44414
44400,44400,73140,44410
44400,44400,70794,44410
44400,44400,172429,44413
44400,44400,88493,44410
44400,44400,85021,44414
44400,44400,46051,44405
44400,44400,100588,44416
44400,44400,103610,44411
44400,44400,66774,44409
44400,44400,76665,44407
44400,44400,84614,44408
44400,44400,54958,44408
44400,44400,161041,44410
44400,44400,115701,44409
44400,44400,48818,44403
44400,44400,76149,44411
44400,44400,112833,44412
44400,44400,56032,44410
44400,44400,115740,44407
44400,44400,122506,44413
44400,44400,82845,44408
44400,44400,111933,44407
44400,44400,205450,44424
44400,44400,47680,44405
44400,44400,91304,44409
44400,44400,86079,44411
44400,44400,114587,44411
44400,44400,95776,44408
44400,44400,95893,44415
44400,44400,172234,44412
44400,44400,92239,44413
44400,44400,64684,44408
44400,44400,93747,44408
44400,44400,66400,44414
44400,44400,98987,44412
44400,44400,102154,44411
44400,44400,71382,44412
44400,44400,50486,44406
44400,44400,55896,44408
44500,1,67417,22942
44500,1,61599,17132
44500,1,129354,84900
44500,1,95627,51154
44500,1,52255,7771
44500,1,105766,61305
44500,1,127458,82994
44500,1,46209,1733
44500,1,150564,106101
44500,1,69479,25009
44500,1,47366,2881
44500,1,64037,19579
44500,1,70335,25863
44500,1,98804,54338
44500,1,67467,23006
44500,1,146379,101904
44500,1,215514,171077
44500,1,95225,50758
44500,1,88778,44315
44500,1,49297,4834
44500,1,139545,95094
44500,1,75696,31226
44500,1,149364,104898
44500,1,65576,21097
44500,1,172465,128013
44500,1,132780,88307
44500,1,52171,7707
44500,1,69027,24567
44500,1,70916,26443
44500,1,90634,46161
44500,1,152065,107617
44500,1,72894,28430
44500,1,50806,6336
44500,1,118181,73715
44500,1,183409,138960
44500,1,91093,46620
44500,1,65176,20694
44500,1,132551,88097
44500,1,109995,65534
44500,1,74869,30405
44500,1,106578,62120
44500,1,73757,29293
44500,1,178016,133562
44500,1,111767,67300
44500,1,106242,61760
44500,1,122560,78090
44500,1,51886,7407
44500,1,49049,4573
44500,1,154084,109621
44500,1,63185,18703
44500,22250,142726,52306
44500,22250,153958,71821
44500,22250,227646,150225
44500,22250,134589,77368
44500,22250,217550,126644
44500,22250,220497,118401
44500,22250,180350,123644
44500,22250,127437,60128
44500,22250,122611,81839
44500,22250,171214,102251
44500,22250,112725,55041
44500,22250,174849,58922
44500,22250,110520,30907
44500,22250,177069,119623
44500,22250,192346,98107
44500,22250,263744,172382
44500,22250,109118,57209
44500,22250,152474,64683
44500,22250,167870,120906
44500,22250,126963,89842
44500,22250,125354,64089
44500,22250,133191,73523
44500,22250,122337,76108
44500,22250,189203,76452
44500,22250,156257,87355
44500,22250,109841,40509
44500,22250,100519,49227
44500,22250,108801,44614
44500,22250,195439,102843
44500,22250,189393,139811
44500,22250,157940,65026
44500,22250,92438,42561
44500,22250,139825,101671
44500,22250,100639,47338
44500,22250,140719,78943
44500,22250,101428,51674
44500,22250,163218,58004
44500,22250,131179,92633
44500,22250,164225,94884
44500,22250,139966,55259
44500,22250,89720,34166
44500,22250,215558,139103
44500,22250,106026,76068
44500,22250,226988,123104
44500,22250,212262,73790
44500,22250,114710,57835
44500,22250,145922,50323
44500,22250,116498,45303
44500,22250,178511,92042
44500,22250,135037,71598
44500,44500,60934,44515
44500,44500,61962,44511
44500,44500,88729,44510
44500,44500,46670,44507
44500,44500,85933,44511
44500,44500,78549,44508
44500,44500,63831,44510
44500,44500,68439,44508
44500,44500,95154,44514
44500,44500,47525,44507
44500,44500,88799,44512
44500,44500,95900,44514
44500,44500,90611,44506
44500,44500,93903,44516
44500,44500,115581,44512
44500,44500,130807,44508
44500,44500,106850,44514
44500,44500,84892,44511
44500,44500,53738,44509
44500,44500,88679,44513
44500,44500,88306,44510
44500,44500,74907,44516
44500,44500,160461,44512
44500,44500,64394,44510
44500,44500,130999,44508
44500,44500,92177,44510
44500,44500,102103,44517
44500,44500,151897,44508
44500,44500,89262,44507
44500,44500,89498,44516
44500,44500,124085,44510
44500,44500,106637,44512
44500,44500,76891,44511
44500,44500,45610,44507
44500,44500,77677,44514
44500,44500,71206,44512
44500,44500,88060,44509
44500,44500,85441,44517
44500,44500,73792,44510
44500,44500,123374,44512
44500,44500,82150,44511
44500,44500,48010,44505
44500,44500,84678,44511
44500,44500,49604,44505
44500,44500,113991,44518
44500,44500,77391,44510
44500,44500,61844,44509
44500,44500,173504,44514
44500,44500,49480,44507
44500,44500,113315,44509
44600,1,93215,48649
44600,1,108439,63855
44600,1,89766,45200
44600,1,79196,34617
44600,1,81992,37422
44600,1,117405,72836
44600,1,45283,707
44600,1,124207,79640
44600,1,142469,97908
44600,1,63037,18468
44600,1,77973,33412
44600,1,79426,34862
44600,1,79937,35359
44600,1,113809,69260
44600,1,123391,78830
44600,1,134449,89885
44600,1,90661,46073
44600,1,50328,5758
44600,1,80221,35654
44600,1,128727,84169
44600,1,63704,19140
44600,1,160749,116189
44600,1,130504,85938
44600,1,100244,55683
44600,1,71114,26550
44600,1,68944,24359
44600,1,54530,9958
44600,1,137881,93309
44600,1,58931,14344
44600,1,84476,39907
44600,1,77285,32731
44600,1,65562,20989
44600,1,51965,7383
44600,1,64199,19629
44600,1,137470,92900
44600,1,64215,19646
44600,1,46341,1762
44600,1,90265,45701
44600,1,106365,61799
44600,1,67034,22452
44600,1,143171,98613
44600,1,55357,10790
44600,1,80834,36271
44600,1,77155,32600
44600,1,104726,60154
44600,1,59738,15165
44600,1,108381,63812
44600,1,106914,62359
44600,1,66293,21717
44600,1,47020,2447
44600,22300,103261,58699
44600,22300,210096,92135
44600,22300,246582,129761
44600,22300,171694,60219
44600,22300,173180,87266
44600,22300,73183,46635
44600,22300,178718,82795
44600,22300,180384,99011
44600,22300,185514,76794
44600,22300,195265,144730
44600,22300,147524,97002
44600,22300,135448,48551
44600,22300,131248,71977
44600,22300,101700,39906
44600,22300,154609,92595
44600,22300,128239,56497
44600,22300,152553,108240
44600,22300,86967,55163
44600,22300,103633,39106
44600,22300,201996,108001
44600,22300,372549,120849
44600,22300,246282,134801
44600,22300,141529,83331
44600,22300,103287,35869
44600,22300,231185,96851
44600,22300,146110,90122
44600,22300,106104,53291
44600,22300,119381,75536
44600,22300,190291,102249
44600,22300,140943,106627
44600,22300,124788,79588
44600,22300,126325,51722
44600,22300,142199,57827
44600,22300,154916,61999
44600,22300,121285,31532
44600,22300,148290,87070
44600,22300,217477,121053
44600,22300,128452,56978
44600,22300,245074,183333
44600,22300,108671,26161
44600,22300,107698,45117
44600,22300,238355,119380
44600,22300,130912,64784
44600,22300,154624,77932
44600,22300,188749,114073
44600,22300,123227,41786
44600,22300,122452,48158
44600,22300,102938,57918
44600,22300,127069,99260
44600,22300,194291,114419
44600,44600,73918,44608
44600,44600,87439,44609
44600,44600,135181,44610
44600,44600,111228,44609
44600,44600,136309,44611
44600,44600,67545,44609
44600,44600,85862,44608
44600,44600,135700,44616
44600,44600,68164,44610
44600,44600,103413,44612
44600,44600,68107,44609
